Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score
POL002370,50,M,Home,41825,2,0,1271.66,8829.69,Medium
POL002371,23,M,Auto,68875,1,0,2270.38,4658.78,High
POL002372,64,M,Life,49255,0,0,687.11,0.0,Low
POL002373,32,M,Auto,80106,0,0,1332.49,0.0,Low
POL002374,49,M,Auto,122204,0,0,1107.81,0.0,Low
POL002375,68,F,Auto,84000,0,0,1663.79,0.0,Low
POL002376,28,F,Travel,39662,1,0,446.9,1642.13,High
POL002377,75,F,Home,69622,1,0,1402.76,5350.54,Medium
POL002378,40,F,Home,20000,0,0,1034.6,0.0,Low
POL002379,43,M,Health,56964,0,0,2701.66,0.0,Low
POL002380,51,M,Home,95807,4,0,1575.97,10177.15,High
POL002381,63,F,Health,73210,0,0,2474.92,0.0,Low
POL002382,51,M,Auto,63261,0,0,1041.19,0.0,Low
POL002383,46,F,Health,173669,0,0,2818.0,0.0,Low
POL002384,21,M,Auto,25529,3,0,2881.62,1924.59,High
POL002385,34,M,Auto,28555,1,0,1337.77,8766.01,Medium
POL002386,52,M,Home,76194,0,0,1079.49,0.0,Low
POL002387,30,F,Home,93811,0,0,943.98,0.0,Low
POL002388,58,F,Home,95743,0,0,1069.13,0.0,Low
POL002389,56,F,Auto,44963,0,0,1206.01,0.0,Low
POL002390,32,F,Auto,39259,1,0,1363.76,3316.77,High
POL002391,72,M,Home,36471,0,0,1127.04,0.0,Medium
POL002392,46,M,Home,70342,0,0,1139.63,0.0,Low
POL002393,46,M,Auto,36621,0,0,1321.47,0.0,Medium
POL002394,28,M,Home,104538,0,0,1088.02,0.0,Low
POL002395,69,F,Auto,59222,4,0,2349.92,21251.06,High
POL002396,49,M,Auto,42114,0,0,1124.25,0.0,Low
POL002397,19,M,Auto,42199,0,0,1839.52,0.0,Medium
POL002398,64,M,Life,27834,2,0,1148.02,20048.51,High
POL002399,31,F,Health,40251,0,0,2825.97,0.0,Medium
POL002400,37,F,Auto,45415,0,0,1116.81,0.0,Low
POL002401,39,F,Home,73426,0,0,1032.22,0.0,Low
POL002402,28,M,Health,56976,0,0,2667.93,0.0,Low
POL002403,44,F,Home,38954,4,0,1468.67,5716.28,High
POL002404,20,M,Health,32447,0,0,3645.9,0.0,High
POL002405,34,M,Auto,53183,0,0,1087.49,0.0,Medium
POL002406,79,M,Health,21450,1,0,3960.52,8093.22,High
POL002407,61,F,Home,51075,0,0,1109.14,0.0,Low
POL002408,73,F,Auto,104587,2,0,2257.69,3597.7,High
POL002409,45,M,Home,54166,0,0,1051.03,0.0,Low
POL002410,46,M,Travel,64838,0,0,381.66,0.0,Low
POL002411,38,F,Health,61025,0,0,2620.78,0.0,Low
POL002412,64,F,Home,29952,0,0,1109.28,0.0,Low
POL002413,33,F,Auto,144169,0,0,1245.31,0.0,Low
POL002414,54,M,Home,48835,0,0,973.87,0.0,Low
POL002415,76,M,Auto,59773,0,0,1756.47,0.0,Medium
POL002416,37,M,Auto,43139,0,0,1320.68,0.0,Medium
POL002417,23,F,Home,105771,0,0,1672.1,0.0,Medium
POL002418,36,F,Life,28872,0,0,896.77,0.0,Medium
POL002419,74,F,Health,114823,0,0,3146.47,0.0,Low
POL002420,22,M,Auto,51423,0,0,1994.21,0.0,High
POL002421,20,M,Home,45854,0,0,1531.66,0.0,High
POL002422,76,F,Life,43744,2,0,1164.68,38242.04,High
POL002423,18,M,Health,147904,0,0,3902.82,0.0,Medium
POL002424,75,F,Health,26839,0,0,3221.35,0.0,Medium
POL002425,77,M,Travel,45824,0,0,484.92,0.0,Medium
POL002426,55,F,Health,31401,0,0,2852.79,0.0,Low
POL002427,32,M,Auto,24190,1,0,1195.8,4854.2,High
POL002428,51,M,Auto,114994,0,0,1360.52,0.0,Low
POL002429,78,F,Travel,59067,0,0,466.85,0.0,Medium
POL002430,52,F,Home,33509,0,0,963.1,0.0,Low
POL002431,66,F,Auto,90630,3,0,2205.84,9978.12,High
POL002432,42,F,Home,49004,0,0,1069.31,0.0,Low
POL002433,41,F,Health,43335,1,0,2629.71,16609.95,Medium
POL002434,29,M,Travel,79832,0,0,458.33,0.0,Low
POL002435,35,F,Auto,48479,0,0,1289.64,0.0,Low
POL002436,32,F,Home,36997,0,0,1086.99,0.0,Medium
POL002437,61,F,Life,84770,0,0,705.54,0.0,Low
POL002438,33,M,Auto,55788,0,0,1191.47,0.0,Medium
POL002439,44,F,Auto,86959,0,0,1360.42,0.0,Low
POL002440,25,F,Life,48951,0,0,744.82,0.0,Low
POL002441,77,F,Home,99659,0,0,1161.7,0.0,Medium
POL002442,63,M,Home,60295,0,0,995.62,0.0,Low
POL002443,42,M,Home,101689,0,0,1129.12,0.0,Low
POL002444,34,F,Auto,100039,0,0,1195.24,0.0,Low
POL002445,46,M,Life,111093,0,0,777.16,0.0,Low
POL002446,70,F,Auto,61953,0,0,1630.33,0.0,Medium
POL002447,25,M,Auto,72501,0,0,1357.28,0.0,Medium
POL002448,32,F,Auto,53350,1,0,1193.31,5111.45,Medium
POL002449,44,M,Auto,38221,0,0,1075.22,0.0,Low
POL002450,63,F,Health,163023,2,0,2891.94,15579.79,Medium
POL002451,67,F,Health,41107,1,0,3272.55,27725.41,Medium
POL002452,69,M,Life,94130,1,0,1125.0,39589.46,Medium
POL002453,24,F,Home,86069,0,0,1378.19,0.0,Medium
POL002454,20,F,Health,65547,1,0,4375.49,14604.02,High
POL002455,46,F,Home,55409,1,0,1090.41,10754.9,Medium
POL002456,61,F,Health,55685,1,0,2793.24,5354.98,Low
POL002457,70,M,Health,43107,0,0,3680.82,0.0,Medium
POL002458,41,F,Auto,62769,1,0,1237.44,30253.9,Low
POL002459,77,M,Auto,33166,1,0,1733.97,7236.41,High
POL002460,75,M,Auto,86996,0,0,1446.31,0.0,Medium
POL002461,20,M,Home,53408,1,0,1750.44,12415.95,High
POL002462,37,M,Travel,37011,0,0,428.36,0.0,Medium
POL002463,63,F,Auto,31627,1,0,1511.23,4900.58,Medium
POL002464,32,F,Auto,56052,1,0,1386.33,1001.14,Medium
POL002465,42,M,Auto,57036,0,0,1327.77,0.0,Low
POL002466,47,F,Health,46210,1,0,3120.88,9965.87,Medium
POL002467,31,M,Auto,76972,2,0,1399.48,5273.01,High
POL002468,24,F,Auto,71269,0,0,1662.53,0.0,Medium
POL002469,34,F,Auto,61598,0,0,1261.82,0.0,Low
POL002470,79,F,Home,37685,1,0,1707.95,4497.2,High
POL002471,61,M,Home,41356,0,0,962.84,0.0,Low
POL002472,37,M,Health,29783,0,0,2297.36,0.0,Low
POL002473,53,F,Auto,54410,1,0,1532.82,2793.65,Medium
POL002474,26,M,Home,79250,3,0,1319.33,6308.92,High
POL002475,55,M,Auto,32678,0,0,1271.07,0.0,Medium
POL002476,65,F,Auto,45225,0,0,1032.33,0.0,Medium
POL002477,74,M,Home,58311,0,0,1112.4,0.0,Medium
POL002478,77,F,Auto,79191,1,0,1767.93,8580.64,Medium
POL002479,80,F,Home,28611,1,0,1565.21,19268.46,High
POL002480,39,F,Auto,181670,0,0,1071.28,0.0,Low
POL002481,71,M,Auto,87229,0,0,1683.5,0.0,Medium
POL002482,70,F,Life,44376,0,0,924.17,0.0,Medium
POL002483,70,F,Home,35060,1,0,1510.12,9017.04,High
POL002484,19,M,Health,68997,0,0,3534.34,0.0,Medium
POL002485,41,M,Health,75809,2,1,3495.95,15800.1,Medium
POL002486,25,M,Home,36492,0,0,1091.24,0.0,Medium
POL002487,28,M,Health,34301,2,0,2826.94,9311.38,High
POL002488,30,F,Home,38302,0,0,907.78,0.0,Medium
POL002489,34,M,Auto,61836,1,0,1542.55,2710.02,Medium
POL002490,25,M,Auto,62230,3,0,1695.95,7371.55,High
POL002491,38,M,Home,176692,3,0,1439.88,11513.51,High
POL002492,35,M,Auto,20282,3,0,1566.71,7499.49,High
POL002493,47,F,Auto,42793,0,0,1378.16,0.0,Low
POL002494,35,M,Auto,45955,0,0,1352.3,0.0,Low
POL002495,63,F,Auto,76361,0,0,1020.73,0.0,Low
POL002496,64,M,Auto,77912,0,0,1218.26,0.0,Low
POL002497,48,F,Auto,54187,0,0,1334.02,0.0,Low
POL002498,55,F,Auto,127444,1,0,1351.24,3505.35,Low
POL002499,49,M,Auto,34266,1,0,1353.84,8542.98,Medium
POL002500,28,F,Home,42278,0,0,963.8,0.0,Low
POL002501,62,M,Auto,31015,1,0,1184.93,18234.81,Medium
POL002502,42,F,Life,55642,0,0,869.67,0.0,Low
POL002503,50,F,Health,50723,1,0,2837.73,8511.16,Medium
POL002504,77,F,Home,88709,0,0,1312.12,0.0,Medium
POL002505,55,M,Health,151258,0,0,2316.76,0.0,Low
POL002506,58,F,Auto,126156,0,0,1302.28,0.0,Low
POL002507,25,M,Auto,32486,2,0,1697.47,3128.38,High
POL002508,28,F,Life,61493,3,0,1178.42,22190.29,High
POL002509,39,F,Auto,88184,0,0,1345.67,0.0,Low
POL002510,68,F,Life,83635,0,0,920.16,0.0,Low
POL002511,41,F,Home,190462,1,0,1248.89,9699.41,Medium
POL002512,58,F,Auto,53642,0,0,1221.09,0.0,Low
POL002513,34,F,Home,62258,0,0,919.3,0.0,Medium
POL002514,29,M,Home,183582,0,0,889.69,0.0,Low
POL002515,74,M,Auto,73862,1,0,1686.9,2431.09,High
POL002516,63,M,Auto,44420,0,0,1328.27,0.0,Low
POL002517,49,F,Health,36776,0,0,2715.71,0.0,Low
POL002518,32,M,Home,66472,0,0,1043.54,0.0,Medium
POL002519,33,F,Auto,102058,3,0,1526.15,3637.73,High
POL002520,71,M,Auto,101405,0,0,1772.86,0.0,Low
POL002521,39,M,Life,38712,1,0,866.3,69262.08,Medium
POL002522,45,F,Home,63047,0,0,1032.1,0.0,Low
POL002523,37,F,Home,47790,0,0,1090.93,0.0,Low
POL002524,50,M,Travel,55605,5,0,622.9,4429.66,High
POL002525,27,M,Auto,94163,0,0,1254.79,0.0,Low
POL002526,57,M,Home,58398,2,0,1117.6,3998.39,Medium
POL002527,49,M,Health,82970,3,0,3191.95,44302.52,High
POL002528,67,F,Health,84222,1,0,3987.7,8881.4,Medium
POL002529,77,M,Auto,44113,0,0,1398.58,0.0,Medium
POL002530,50,F,Auto,110687,1,0,1356.61,6323.42,Low
POL002531,19,F,Health,34626,2,0,4506.94,12355.2,High
POL002532,50,M,Auto,31834,4,0,1874.63,9511.3,High
POL002533,50,F,Life,47157,1,0,803.31,11228.97,Medium
POL002534,58,M,Auto,36770,0,0,1291.76,0.0,Low
POL002535,30,F,Auto,81036,1,0,1205.72,3457.2,Low
POL002536,47,F,Auto,200000,0,0,1321.65,0.0,Low
POL002537,50,M,Health,105243,0,0,2621.96,0.0,Low
POL002538,30,F,Life,39795,1,0,896.98,13159.86,High
POL002539,69,F,Home,36351,1,0,1659.37,3818.96,High
POL002540,43,M,Life,97609,1,0,833.37,14862.06,Low
POL002541,39,F,Auto,33127,1,0,1282.53,2785.17,High
POL002542,56,F,Auto,36592,0,0,1069.36,0.0,Low
POL002543,19,M,Health,72008,0,0,3616.76,0.0,High
POL002544,55,M,Life,45663,0,0,916.82,0.0,Low
POL002545,56,F,Health,63555,0,0,2245.77,0.0,Low
POL002546,43,F,Health,50753,0,0,2748.23,0.0,Low
POL002547,63,F,Auto,59045,3,1,1819.28,10905.62,High
POL002548,75,M,Auto,92707,0,0,1333.4,0.0,Medium
POL002549,67,F,Life,81695,0,0,1178.81,0.0,Low
POL002550,32,F,Auto,94702,0,0,1369.59,0.0,Low
POL002551,51,F,Auto,82424,1,0,1555.91,5684.73,Low
POL002552,59,F,Health,85324,0,0,2501.3,0.0,Low
POL002553,72,F,Auto,59809,0,0,1429.14,0.0,Medium
POL002554,61,F,Health,28933,0,0,2418.45,0.0,Medium
POL002555,66,M,Auto,56744,0,0,1613.44,0.0,Medium
POL002556,57,M,Health,70120,1,0,2770.5,22637.17,Low
POL002557,28,F,Home,62137,0,0,1062.45,0.0,Medium
POL002558,78,F,Home,73861,0,0,1415.27,0.0,Medium
POL002559,20,M,Home,167793,4,0,2190.76,9180.74,High
POL002560,76,M,Auto,46594,0,0,1515.51,0.0,Medium
POL002561,23,M,Home,48901,0,0,1705.98,0.0,Medium
POL002562,26,F,Home,109572,1,0,1063.68,1726.31,Medium
POL002563,23,F,Home,63722,1,0,1645.54,13616.32,High
POL002564,26,F,Auto,75156,0,0,1032.84,0.0,Low
POL002565,56,F,Auto,44537,1,0,1310.6,1944.77,Low
POL002566,48,M,Auto,41513,0,0,1153.54,0.0,Low
POL002567,49,M,Health,32743,3,0,3189.82,7273.51,High
POL002568,58,M,Auto,65263,1,0,1173.6,5745.06,Medium
POL002569,67,M,Life,36706,0,0,1063.53,0.0,Medium
POL002570,29,F,Health,34520,0,0,2351.14,0.0,Medium
POL002571,25,F,Health,83326,0,0,2138.37,0.0,Low
POL002572,25,M,Health,43592,1,0,3185.45,11315.65,Medium
POL002573,67,M,Auto,32855,1,0,1839.43,9210.58,High
POL002574,45,M,Health,31204,2,0,2929.39,7825.44,High
POL002575,79,M,Home,94453,0,0,1442.45,0.0,Medium
POL002576,37,M,Life,56769,1,0,851.99,12708.18,Medium
POL002577,79,F,Life,49037,0,0,954.96,0.0,Medium
POL002578,64,F,Auto,65233,0,0,1342.07,0.0,Low
POL002579,76,M,Auto,62201,1,0,1621.48,4020.02,Medium
POL002580,80,M,Home,45951,0,0,1447.8,0.0,Medium
POL002581,24,M,Health,50673,0,0,4090.84,0.0,High
POL002582,28,F,Auto,86281,1,0,1301.25,9908.09,Medium
POL002583,37,F,Auto,90434,0,0,1032.38,0.0,Low
POL002584,33,F,Auto,39375,2,0,1364.64,7769.52,High
POL002585,21,M,Home,113531,0,0,1324.29,0.0,Medium
POL002586,23,F,Travel,163493,0,0,670.34,0.0,Medium
POL002587,75,M,Health,51757,0,0,3156.44,0.0,Medium
POL002588,39,F,Home,51140,0,0,859.76,0.0,Medium
POL002589,43,F,Auto,38211,4,0,1952.57,5314.51,High
POL002590,80,F,Auto,42860,0,0,1423.34,0.0,Medium
POL002591,20,M,Home,70385,0,0,1380.81,0.0,Medium
POL002592,80,M,Health,190703,0,0,2919.32,0.0,Low
POL002593,58,F,Auto,86177,1,0,1488.48,12649.43,Low
POL002594,77,M,Home,50712,0,0,1105.24,0.0,Medium
POL002595,59,M,Life,48418,1,0,903.16,55716.44,Medium
POL002596,31,M,Life,42962,1,0,805.98,43415.36,High
POL002597,28,M,Auto,101716,0,0,1218.85,0.0,Low
POL002598,35,M,Auto,53017,3,0,1659.61,2192.08,High
POL002599,71,M,Auto,75141,1,0,1540.16,8651.26,Medium
POL002600,29,M,Health,53190,0,0,2470.73,0.0,Low
POL002601,40,F,Travel,172649,1,0,469.74,1735.85,Low
POL002602,29,M,Auto,45839,1,0,1275.53,3792.32,Medium
POL002603,30,M,Auto,42121,2,0,1684.26,3100.77,High
POL002604,42,F,Life,47058,0,0,769.05,0.0,Low
POL002605,62,F,Health,74013,1,0,3090.06,10640.9,Low
POL002606,68,F,Travel,122681,0,0,532.33,0.0,Low
POL002607,75,F,Auto,74093,0,0,1732.81,0.0,Medium
POL002608,36,M,Home,85245,1,0,1166.19,5162.46,Medium
POL002609,72,F,Auto,79522,1,0,1624.8,5630.88,High
POL002610,63,F,Auto,26042,0,0,1316.13,0.0,Medium
POL002611,53,M,Home,59392,0,0,1084.91,0.0,Low
POL002612,62,M,Auto,51095,1,0,1575.56,4429.9,Low
POL002613,25,M,Auto,55791,2,0,1369.8,5834.65,High
POL002614,46,F,Life,39678,0,0,821.9,0.0,Medium
POL002615,72,M,Auto,92425,0,0,1556.1,0.0,Medium
POL002616,70,F,Health,61343,1,0,3929.09,17675.8,High
POL002617,72,M,Auto,61158,0,0,1784.72,0.0,Medium
POL002618,49,M,Health,55624,0,0,2524.2,0.0,Low
POL002619,68,F,Auto,43710,1,0,1893.96,4068.94,High
POL002620,61,M,Health,24562,0,0,2385.41,0.0,Low
POL002621,35,M,Auto,68585,0,0,1127.63,0.0,Low
POL002622,23,M,Home,63372,2,0,1853.65,4774.72,High
POL002623,35,M,Health,78207,0,0,2153.96,0.0,Low
POL002624,36,M,Auto,62078,0,0,1122.51,0.0,Low
POL002625,39,F,Auto,34903,0,0,1082.26,0.0,Medium
POL002626,54,F,Life,40239,0,0,789.78,0.0,Low
POL002627,49,M,Life,116976,0,0,790.6,0.0,Low
POL002628,73,F,Auto,70225,0,0,1684.13,0.0,Medium
POL002629,58,F,Auto,89465,1,0,1380.95,1227.47,Low
POL002630,76,F,Auto,94793,1,0,1774.13,8575.38,Medium
POL002631,20,M,Auto,36612,0,0,1655.08,0.0,High
POL002632,45,M,Travel,50500,0,0,442.3,0.0,Low
POL002633,27,M,Home,84162,0,0,877.3,0.0,Low
POL002634,68,F,Home,39824,1,0,1711.31,8453.47,High
POL002635,52,F,Travel,48819,0,0,397.13,0.0,Low
POL002636,78,M,Home,46180,1,0,1354.17,7071.82,High
POL002637,46,M,Health,41396,0,0,2390.75,0.0,Low
POL002638,71,F,Auto,56101,3,0,1933.13,11356.38,High
POL002639,80,F,Auto,46961,0,0,1403.93,0.0,Medium
POL002640,32,M,Home,49056,1,0,1093.19,3246.17,Medium
POL002641,50,F,Auto,68475,1,0,1402.53,5200.77,Medium
POL002642,24,F,Auto,98621,0,0,1599.92,0.0,Medium
POL002643,29,F,Auto,87753,1,0,1452.85,2546.19,Medium
POL002644,66,F,Auto,65395,1,0,1979.29,7914.07,High
POL002645,47,F,Home,135902,1,0,1174.96,1683.95,Low
POL002646,38,F,Home,83241,1,0,1079.93,14044.8,Low
POL002647,48,F,Auto,89522,0,0,1063.7,0.0,Low
POL002648,75,M,Auto,55186,0,0,1333.27,0.0,Medium
POL002649,78,M,Health,49349,0,0,3476.01,0.0,Medium
POL002650,41,F,Auto,72259,1,0,1433.19,8527.53,Medium
POL002651,37,F,Home,94193,0,0,992.89,0.0,Low
POL002652,54,F,Health,65330,1,0,2531.72,6288.97,Low
POL002653,21,M,Auto,43626,0,0,1641.79,0.0,Medium
POL002654,45,M,Health,31514,0,0,2736.38,0.0,Low
POL002655,61,F,Health,27152,0,0,2484.89,0.0,Medium
POL002656,79,M,Auto,61161,0,0,1776.61,0.0,Medium
POL002657,37,F,Auto,90037,0,0,1379.99,0.0,Low
POL002658,77,F,Travel,20000,0,0,566.91,0.0,Medium
POL002659,41,F,Auto,44190,0,0,1112.95,0.0,Low
POL002660,67,F,Health,40728,2,0,3884.19,12570.4,High
POL002661,66,F,Home,72376,0,0,1203.92,0.0,Medium
POL002662,68,F,Auto,42898,0,0,1787.82,0.0,Low
POL002663,49,F,Auto,32363,1,0,1311.83,2660.12,Medium
POL002664,58,M,Home,44157,0,0,1061.93,0.0,Low
POL002665,53,F,Home,40829,0,0,1137.71,0.0,Low
POL002666,75,M,Health,60264,0,0,3561.61,0.0,Low
POL002667,70,F,Life,53777,0,0,1070.45,0.0,Medium
POL002668,51,F,Health,74700,0,0,2251.72,0.0,Low
POL002669,53,M,Auto,59687,0,0,1082.98,0.0,Low
POL002670,19,M,Life,99457,0,0,1197.27,0.0,Medium
POL002671,32,F,Health,47859,0,0,2838.96,0.0,Low
POL002672,51,M,Life,81638,0,0,897.08,0.0,Low
POL002673,53,F,Home,70187,0,0,899.86,0.0,Low
POL002674,23,F,Health,51652,0,0,3511.18,0.0,High
POL002675,56,M,Home,84456,0,0,1026.64,0.0,Low
POL002676,59,M,Auto,40090,1,0,1370.66,6744.69,Medium
POL002677,68,M,Travel,111292,2,0,598.81,3551.28,High
POL002678,68,M,Auto,40611,1,0,1723.66,2474.29,High
POL002679,75,F,Auto,30628,1,0,2038.73,2017.21,High
POL002680,71,M,Life,29455,1,0,1357.98,53859.66,High
POL002681,78,M,Auto,62664,0,0,1587.81,0.0,Medium
POL002682,29,M,Life,45157,0,0,832.46,0.0,Medium
POL002683,20,M,Health,65553,0,0,3437.14,0.0,Medium
POL002684,62,M,Auto,34498,0,0,1287.1,0.0,Medium
POL002685,35,F,Home,76381,0,0,865.75,0.0,Low
POL002686,57,F,Health,65646,2,0,2977.67,46699.15,Medium
POL002687,38,M,Home,47631,2,0,1107.29,11308.5,High
POL002688,32,M,Life,81832,0,0,772.57,0.0,Low
POL002689,50,F,Life,79820,0,0,884.06,0.0,Low
POL002690,52,M,Auto,62695,0,0,1373.7,0.0,Low
POL002691,43,F,Auto,93306,1,0,1449.45,7443.54,Low
POL002692,25,F,Life,104323,1,0,987.58,19815.16,Medium
POL002693,53,M,Home,40365,0,0,928.82,0.0,Low
POL002694,65,F,Auto,105474,1,0,1388.42,5671.52,Medium
POL002695,47,M,Health,38195,1,0,3079.05,15339.2,High
POL002696,40,M,Life,88059,0,0,799.35,0.0,Low
POL002697,59,F,Home,96144,0,0,876.56,0.0,Low
POL002698,61,F,Home,54867,3,0,1554.78,7040.23,High
POL002699,31,M,Health,58300,1,0,2633.12,30870.75,Medium
POL002700,31,F,Health,51559,0,0,2198.27,0.0,Low
POL002701,19,M,Life,39647,0,0,1192.1,0.0,High
POL002702,72,F,Travel,43525,0,0,453.64,0.0,Low
POL002703,54,F,Home,76750,1,0,1194.66,9053.6,Medium
POL002704,22,M,Health,91844,0,0,3908.03,0.0,Medium
POL002705,55,M,Travel,59443,0,0,370.8,0.0,Low
POL002706,62,M,Auto,36132,0,0,1367.23,0.0,Low
POL002707,58,F,Auto,33754,0,0,1316.8,0.0,Low
POL002708,79,M,Life,56780,0,0,918.19,0.0,Medium
POL002709,71,M,Auto,45991,0,0,1676.3,0.0,Medium
POL002710,77,F,Auto,108348,0,0,1491.24,0.0,Low
POL002711,78,F,Auto,42144,2,0,2180.28,6192.62,High
POL002712,64,M,Auto,80715,0,0,1308.29,0.0,Low
POL002713,31,M,Auto,43900,0,0,1074.5,0.0,Low
POL002714,73,M,Auto,51961,1,0,1881.1,4464.08,Medium
POL002715,56,M,Travel,65255,0,0,443.53,0.0,Low
POL002716,42,F,Health,77636,0,0,2367.53,0.0,Low
POL002717,37,F,Health,73960,0,0,2185.25,0.0,Low
POL002718,19,M,Auto,45254,1,0,1776.43,4793.21,High
POL002719,56,M,Health,62954,1,0,2538.63,28162.85,Medium
POL002720,23,M,Health,49642,0,0,3192.23,0.0,Medium
POL002721,34,F,Health,29271,1,0,2725.74,13290.39,Medium
POL002722,76,M,Auto,67135,3,0,2125.82,5629.07,High
POL002723,42,M,Home,112572,0,0,883.1,0.0,Low
POL002724,74,F,Health,129584,1,0,3906.94,13632.38,High
POL002725,45,F,Health,70171,0,0,2868.93,0.0,Low
POL002726,19,M,Health,67911,0,0,4201.04,0.0,Medium
POL002727,52,M,Home,20000,0,0,925.86,0.0,Low
POL002728,54,F,Home,200000,1,0,1243.14,6198.35,Low
POL002729,22,M,Health,122453,0,0,4241.47,0.0,Medium
POL002730,80,M,Auto,87515,0,0,1750.18,0.0,Low
POL002731,18,F,Health,62068,0,0,4182.62,0.0,High
POL002732,57,F,Travel,20000,0,0,434.37,0.0,Low
POL002733,29,F,Health,65588,1,0,2696.46,4478.77,Medium
POL002734,73,M,Auto,60832,0,0,1365.11,0.0,Medium
POL002735,53,F,Auto,29595,0,0,1195.61,0.0,Low
POL002736,62,F,Health,74912,0,0,2166.09,0.0,Low
POL002737,40,M,Life,111113,0,0,919.63,0.0,Low
POL002738,64,M,Home,70989,0,0,957.49,0.0,Low
POL002739,48,F,Home,70873,1,0,1308.13,24052.61,Medium
POL002740,28,F,Auto,73185,0,0,1298.32,0.0,Low
POL002741,27,M,Health,50950,0,0,2433.47,0.0,Medium
POL002742,20,M,Health,87480,0,0,3320.6,0.0,Medium
POL002743,71,F,Travel,128270,1,0,550.85,4224.72,Medium
POL002744,31,F,Auto,61122,0,0,1262.3,0.0,Low
POL002745,33,M,Health,41040,2,0,3571.69,28767.24,High
POL002746,27,F,Home,29948,0,0,1143.83,0.0,Medium
POL002747,46,M,Home,76916,1,0,1023.1,3776.05,Low
POL002748,27,F,Health,81398,0,0,2241.96,0.0,Low
POL002749,29,M,Auto,71823,1,0,1190.57,13747.85,Medium
POL002750,47,M,Auto,53219,0,0,1113.73,0.0,Low
POL002751,58,F,Health,68772,0,0,2740.8,0.0,Low
POL002752,18,F,Home,45807,0,0,1364.22,0.0,Medium
POL002753,22,M,Auto,41965,1,0,2099.72,19811.2,High
POL002754,37,F,Home,36382,0,0,983.92,0.0,Medium
POL002755,25,F,Home,36572,1,0,1089.91,16623.5,Medium
POL002756,60,F,Life,78059,4,0,1325.45,79229.72,High
POL002757,29,M,Auto,52332,0,0,1200.84,0.0,Low
POL002758,18,F,Health,42587,3,0,5167.96,20976.46,High
POL002759,74,F,Auto,30304,0,0,1648.38,0.0,High
POL002760,71,M,Auto,83744,1,0,1675.58,2764.37,Medium
POL002761,37,F,Auto,102218,3,0,1814.74,7133.34,High
POL002762,45,F,Life,35879,5,0,1592.04,12239.1,High
POL002763,74,M,Auto,56256,0,0,1667.15,0.0,Medium
POL002764,60,M,Health,37560,2,0,3170.44,7899.07,High
POL002765,54,F,Home,55776,0,0,1074.27,0.0,Low
POL002766,64,F,Travel,81141,0,0,437.11,0.0,Low
POL002767,54,M,Health,134479,0,0,2369.38,0.0,Low
POL002768,29,M,Health,47881,0,0,2653.85,0.0,Medium
POL002769,54,F,Life,84961,1,0,901.89,31195.45,Low
POL002770,66,F,Home,86005,0,0,1424.22,0.0,Medium
POL002771,66,F,Health,55516,5,0,5338.36,13630.63,High
POL002772,73,M,Auto,106942,1,0,2029.6,6914.29,Medium
POL002773,61,F,Auto,50824,2,0,1595.0,1426.15,High
POL002774,73,M,Home,74436,1,0,1429.21,7181.26,High
POL002775,45,M,Home,44944,1,0,1122.18,11748.68,Medium
POL002776,64,M,Home,78100,0,0,954.34,0.0,Low
POL002777,32,F,Home,74280,0,0,893.87,0.0,Medium
POL002778,23,F,Auto,108410,0,0,1566.99,0.0,Medium
POL002779,61,F,Home,149909,0,0,946.53,0.0,Low
POL002780,76,M,Auto,94647,0,0,1540.67,0.0,Low
POL002781,78,F,Travel,83728,1,0,573.21,3377.07,Medium
POL002782,37,M,Life,49249,0,0,683.34,0.0,Medium
POL002783,67,M,Life,20000,0,0,1064.65,0.0,Medium
POL002784,31,M,Auto,114594,0,0,1072.13,0.0,Low
POL002785,19,M,Home,151462,0,0,1369.95,0.0,Medium
POL002786,26,M,Travel,70016,1,0,407.66,3535.27,High
POL002787,80,M,Life,36204,1,1,1203.33,56306.89,High
POL002788,54,F,Health,119244,3,0,3184.74,16147.94,Medium
POL002789,37,M,Home,104041,0,0,926.91,0.0,Low
POL002790,43,F,Home,21619,0,0,985.51,0.0,Low
POL002791,46,M,Health,64228,0,0,2250.78,0.0,Low
POL002792,18,F,Auto,67602,2,0,2302.26,4035.96,High
POL002793,72,F,Home,26843,0,0,1238.67,0.0,Medium
POL002794,52,F,Health,34911,0,0,2770.45,0.0,Medium
POL002795,23,F,Health,103340,0,0,4081.77,0.0,Low
POL002796,54,M,Home,61998,0,0,1147.86,0.0,Low
POL002797,70,M,Home,37235,0,0,1311.28,0.0,Medium
POL002798,76,M,Travel,42842,1,0,611.53,949.01,High
POL002799,22,M,Home,32841,1,0,1956.14,2020.03,High
POL002800,50,F,Health,62175,0,0,2424.69,0.0,Low
POL002801,66,F,Health,87216,0,0,3304.29,0.0,Medium
POL002802,68,F,Health,107832,0,0,3132.11,0.0,Medium
POL002803,31,M,Health,42873,1,0,2914.55,26259.36,Medium
POL002804,29,F,Home,50166,1,0,1005.36,3109.29,Medium
POL002805,59,M,Home,76924,2,0,1410.68,3930.98,High
POL002806,37,F,Home,96404,0,0,1145.58,0.0,Low
POL002807,70,F,Auto,72069,1,0,1560.28,5378.01,Medium
